Analysis Run Date,Selected Stock,Current EGP Price,Recommendation,Undervalued (Yes/No),Golden Cross (Yes/No),Death Cross (Yes/No),Diamond Cross (20>50) (Yes/No),RSI (%),Volume Multiplier (vs 1Y),Buy Volume Multiplier (vs 2-Month),Optimal Entry Price,Stop Loss,Take Profit 1,Take Profit 2,Take Profit 3,Index Membership,Implied Fair Value (EGP),Fair Value Method,Support,Resistance,P/E Ratio (TTM),EPS (TTM),MACD Bullish (Yes/No),ADX,ADX +DI,ADX -DI,MFI,BB Squeeze,ADL,ChartScanAI Signal,ChartScanAI Confidence,ChartScanAI Recommendation,Score,Score %,Score - Trend,Score - MACD,Score - RSI,Score - Volume,Score - ADI,Score - Support
2026-08-13,MCQE,248.11,Watch,Yes,Yes,No,Yes,78.19,2.854,5.009,233.665,192.389,,,,EGX30,2350.2462,Blended (Graham+PE),188.01,195.0,0.74,350.1256,Yes,,,,,,,,,,,,,,,,,
2026-08-13,ORAS,742.5,Watch,Yes,Yes,No,Yes,61.55,,,725.1088,695.2014,761.4,814.4,848.5092,EGX30,107.1044,Blended (Graham+PE),,,5.19,13.68,Yes,,,,,,,,,,,,,,,,,
2026-08-13,ORWE,26.11,Watch,Yes,Yes,No,Yes,66.75,1.691,0.318,25.1785,24.9325,27.3385,28.4185,27.8483,EGX30,42.7299,Blended (Graham+PE),22.65,23.47,8.48,3.1257,Yes,,,,,,,,,,,,,,,,,
2026-08-13,PHDC,15.29,Watch,Yes,Yes,No,Yes,55.88,0.223,0.163,15.074,14.58,15.3884,15.7253,15.7933,EGX30,38.5567,Blended (Graham+PE),14.58,15.38,3.52,4.3067,Yes,,,,,,,,,,,,,,,,,
2026-08-13,ETEL,114.0,Watch,Yes,Yes,No,Yes,65.99,3.532,1.127,107.5076,107.0,115.3106,117.1867,133.1667,EGX30,308.8581,Blended (Graham+PE),93.01,111.2082,2.94,36.9137,Yes,,,,,,,,,,,,,,,,,
2026-08-13,RMDA,6.49,Watch,No,Yes,No,Yes,66.3,1.026,0.571,6.4309,5.0119,6.9996,7.284,7.1338,EGX30,3.9559,Blended (Graham+PE),4.94,5.15,16.36,0.3974,Yes,,,,,,,,,,,,,,,,,
2026-08-13,AMER,6.5,Watch,No,Yes,No,Yes,72.94,0.874,0.78,5.595,3.1533,7.2367,8.7,9.8861,EGX70,,,2.52,4.65,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,ARAB,0.245,Watch,No,Yes,No,Yes,56.0,0.933,1.46,0.2439,0.2332,0.2532,0.2589,0.267,EGX70,0.2414,USD-Comparison (fallback),0.232,0.256,,,No,,,,,,,,,,,,,,,,,
2026-08-13,COSG,1.84,Watch,Yes,Yes,No,Yes,72.15,5.67,0.622,1.755,1.6188,1.91,2.19,2.3562,EGX70,4.7288,USD-Comparison (fallback),1.6,1.74,,-0.0948,Yes,,,,,,,,,,,,,,,,,
2026-08-13,POUL,39.3,Watch,Yes,Yes,No,Yes,55.58,0.243,0.601,38.985,37.2533,40.1969,40.4652,40.6333,EGX70,167.5216,Blended (Graham+PE),36.5,41.0,1.91,20.7493,Yes,,,,,,,,,,,,,,,,,
2026-08-13,PRCL,33.05,Watch,Yes,Yes,No,Yes,43.63,0.503,0.368,31.6851,30.7967,37.3616,37.8489,38.2267,EGX70,35.343,USD-Comparison (fallback),34.35,37.8,,,No,,,,,,,,,,,,,,,,,
2026-08-13,ETRS,10.91,Watch,No,Yes,No,Yes,61.23,0.854,1.203,10.7293,10.4708,10.9762,11.0391,11.15,EGX70,,,10.21,11.4058,,,No,,,,,,,,,,,,,,,,,
2026-08-13,OBRI,32.7,Hold,Yes,Yes,No,No,42.78,0.666,1.345,31.6168,31.61,33.102,35.8486,36.6486,EGX70,33.8823,USD-Comparison (fallback),31.61,36.7,21.0,1.557,Yes,,,,,,,,,,,,,,,,,
2026-08-13,NIPH,410.02,Watch,No,Yes,No,Yes,73.67,4.814,0.445,345.23,313.3132,443.2465,492.2548,466.3784,EGX70,223.3707,Blended (Graham+PE),209.0,242.0,14.48,27.4915,Yes,,,,,,,,,,,,,,,,,
2026-08-13,SWDY,107.53,Watch,Yes,Yes,No,Yes,67.17,0.921,0.082,105.5525,91.8,113.5388,115.15,118.8163,EGX70,150.9605,Blended (Graham+PE),91.8,114.5,6.45,16.5977,Yes,,,,,,,,,,,,,,,,,
2026-08-13,ENGC,50.22,Watch,Yes,Yes,No,Yes,71.97,0.567,0.583,44.9267,43.0837,50.3638,57.9833,62.9709,EGX70,109.7404,Blended (Graham+PE),40.11,44.89,4.12,12.0172,Yes,,,,,,,,,,,,,,,,,
2026-08-13,ZEOT,13.61,Watch,No,Yes,No,Yes,70.37,2.554,0.249,12.95,11.7128,14.1733,16.3533,17.6534,EGX70,,,10.4,13.77,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,BIOC,521.01,Watch,Yes,Yes,No,Yes,78.43,1.235,1.058,340.3,297.643,524.1933,612.4679,716.436,EGX70,25406.0404,Blended (Graham+PE),70.0,74.2,0.13,4103.8786,Yes,,,,,,,,,,,,,,,,,
2026-08-13,IFAP,21.86,Watch,No,Yes,No,Yes,71.57,1.107,2.251,20.83,19.7823,22.2233,22.3423,22.92,EGX70,,,19.51,22.2,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,ICFC,17.4,Watch,Yes,Yes,No,Yes,74.69,1.775,2.71,16.18,15.6726,17.9833,18.8849,18.4089,EGX70,27.3735,USD-Comparison (fallback),15.43,15.78,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,ISMA,35.0,Watch,No,Yes,No,Yes,79.24,0.197,1.375,31.72,31.0939,35.5549,36.1333,42.2933,EGX70,,,26.54,36.45,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,LCSW,33.48,Watch,Yes,Yes,No,Yes,50.57,1.567,0.388,32.0095,31.3327,36.5522,37.0245,38.3133,EGX70,64.7372,Blended (Graham+PE),30.2,37.0,10.05,3.4294,No,,,,,,,,,,,,,,,,,
2026-08-13,MPCO,2.17,Watch,No,Yes,No,Yes,68.65,1.025,0.962,2.035,2.0207,2.2244,2.2267,2.5267,EGX70,,,1.82,2.07,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,ATQA,10.89,Watch,Yes,Yes,No,Yes,73.62,0.905,3.016,10.3548,10.2756,10.947,11.74,12.2692,EGX70,11.2588,USD-Comparison (fallback),9.73,11.0,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,MTIE,9.57,Buy,No,Yes,No,Yes,44.7,1.93,6.984,9.0396,8.9633,9.6737,9.7933,9.8696,EGX70,5.897,Blended (Graham+PE),9.3,10.33,19.44,0.513,Yes,,,,,,,,,,,,,,,,,
2026-08-13,RACC,10.39,Watch,No,Yes,No,Yes,60.94,1.751,1.635,10.345,9.9599,10.6503,10.7033,10.943,EGX70,10.1225,USD-Comparison (fallback),9.91,10.26,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,SKPC,16.6,Avoid,No,No,Yes,No,55.97,1.16,2.959,,,,,,EGX70,5.3834,Blended (Graham+PE),16.66,16.77,48.73,0.3437,Yes,,,,,,,,,,,,,,,,,
2026-08-13,SCEM,94.4,Watch,Yes,Yes,No,Yes,69.59,3.522,1.395,87.14,78.6153,95.7645,103.1667,129.8767,EGX70,686.7786,Blended (Graham+PE),76.75,87.99,0.99,94.396,Yes,,,,,,,,,,,,,,,,,
2026-08-13,OCDI,35.95,Watch,No,Yes,No,Yes,85.21,1.786,2.318,31.585,30.4655,36.71,39.2725,37.9195,EGX70,27.4401,Blended (Graham+PE),26.6,28.7,14.7,2.3804,Yes,,,,,,,,,,,,,,,,,
2026-08-13,SVCE,10.9,Watch,Yes,Yes,No,Yes,69.86,1.755,0.483,10.4464,9.2538,11.4933,12.0167,11.7404,EGX70,18.3694,Blended (Graham+PE),9.06,9.75,7.13,1.5098,Yes,,,,,,,,,,,,,,,,,
2026-08-13,MOED,0.683,Avoid,Yes,No,Yes,No,43.63,1.323,2.974,,,,,,EGX70,0.6925,USD-Comparison (fallback),0.675,0.721,,,No,,,,,,,,,,,,,,,,,
2026-08-13,RREI,4.43,Watch,No,Yes,No,Yes,54.37,0.811,0.758,4.35,3.7589,4.9278,5.1491,5.2367,UNINDEX,,,3.72,4.98,,,No,,,,,,,,,,,,,,,,,
2026-08-13,ADIB,54.85,Watch,Yes,Yes,No,Yes,70.8,0.843,0.89,52.5358,48.2733,55.1533,56.6305,57.4567,EGX30,132.4691,Blended (Graham+PE),46.02,53.4,3.88,13.9149,Yes,,,,,,,,,,,,,,,,,
2026-08-13,MFPC,39.91,Hold,Yes,Yes,No,No,66.57,2.824,0.383,37.743,36.0907,40.4933,40.9826,44.1233,EGX70,45.8086,Blended (Graham+PE),35.7739,38.8,9.12,4.1644,Yes,,,,,,,,,,,,,,,,,
2026-08-13,NCCW,5.99,Buy,Yes,Yes,No,Yes,58.51,0.971,1.456,5.9508,5.82,6.0126,6.2083,6.2624,EGX70,6.2677,USD-Comparison (fallback),5.82,6.28,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,EALR,387.55,Watch,No,Yes,No,Yes,57.41,2.489,0.267,384.5507,360.0,397.6823,423.2347,436.6533,UNINDEX,383.6723,USD-Comparison (fallback),360.0,390.0,490.38,0.7903,Yes,,,,,,,,,,,,,,,,,
2026-08-13,AALR,300.0,Watch,No,Yes,No,Yes,66.5,2.019,0.396,279.9363,221.6915,307.9633,308.8515,322.5207,UNINDEX,,,200.0,317.99,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,KABO,8.77,Watch,No,Yes,No,Yes,68.76,1.653,0.264,8.3463,7.8827,8.9144,9.2333,9.3782,EGX70,,,7.75,8.9,,,No,,,,,,,,,,,,,,,,,
2026-08-13,MCRO,1.55,Watch,No,Yes,No,Yes,59.44,1.057,1.036,1.5092,1.4896,1.5828,1.6558,1.6772,EGX70,0.5519,Blended (Graham+PE),1.32,1.68,36.1,0.0438,No,,,,,,,,,,,,,,,,,
2026-08-13,GGCC,1.01,Watch,No,Yes,No,Yes,60.06,4.201,0.107,0.9642,0.805,1.0187,1.0331,1.2073,UNINDEX,,,0.805,0.94,14.64,0.069,Yes,,,,,,,,,,,,,,,,,
2026-08-13,INEG,0.525,Avoid,Yes,No,Yes,Yes,57.96,0.935,0.0,,,,,,UNINDEX,0.5492,USD-Comparison (fallback),0.507,0.53,,,No,,,,,,,,,,,,,,,,,
2026-08-13,CPCI,534.19,Watch,No,Yes,No,Yes,66.75,1.366,0.084,519.5,500.18,555.3646,574.9967,693.9967,UNINDEX,,,440.01,520.0,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,AXPH,1311.0,Watch,No,Yes,No,Yes,62.7,0.932,1.645,1290.78,1181.4908,1312.2368,1341.2533,1348.6057,UNINDEX,,,1122.0,1342.9,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,MBSC,381.52,Watch,Yes,Yes,No,Yes,93.46,6.455,9.506,315.705,264.1479,,,,UNINDEX,584.3651,Blended (Graham+PE),249.1856,249.0,5.35,65.6718,Yes,,,,,,,,,,,,,,,,,
2026-08-13,MILS,190.25,Watch,No,Yes,No,Yes,57.42,0.679,1.109,185.5101,178.5328,208.4527,215.9461,224.8967,UNINDEX,,,127.01,197.49,,,No,,,,,,,,,,,,,,,,,
2026-08-13,ZMID,7.68,Watch,No,Yes,No,Yes,65.97,0.81,0.951,7.461,7.1382,7.8167,7.8442,7.9591,EGX70,6.4811,Blended (Graham+PE),7.06,7.79,12.58,0.6103,No,,,,,,,,,,,,,,,,,
2026-08-13,AMIA,12.99,Watch,No,Yes,No,Yes,73.51,0.255,1.024,11.2306,9.4098,13.4067,14.0102,16.3367,EGX70,,,8.74,13.5,14.48,0.8969,Yes,,,,,,,,,,,,,,,,,
2026-08-13,MISR,5.51,Watch,Yes,Yes,No,Yes,48.33,0.0,0.0,5.435,5.42,5.69,5.7031,5.7669,UNINDEX,5.5584,USD-Comparison (fallback),,5.56,,-0.0875,No,,,,,,,,,,,,,,,,,
2026-08-13,MPCI,381.0,Watch,No,Yes,No,Yes,72.6,1.652,1.037,348.66,251.78,398.9,400.4279,420.2032,EGX70,,,204.36,339.0,16.72,22.7816,Yes,,,,,,,,,,,,,,,,,
2026-08-13,TALM,19.0,Watch,No,Yes,No,Yes,68.06,1.298,1.195,17.9835,15.8111,19.0869,19.6033,20.1064,EGX70,17.248,Blended (Graham+PE),15.68,19.59,9.64,1.9598,Yes,,,,,,,,,,,,,,,,,
2026-08-13,LUTS,0.96,Watch,No,Yes,No,Yes,81.02,2.61,4.137,0.7945,0.7243,0.9662,1.052,1.0067,UNINDEX,,,0.687,0.793,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,INFI,152.26,Watch,No,Yes,No,Yes,66.68,3.065,0.207,144.7399,134.5001,173.9959,188.6239,180.9004,UNINDEX,,,114.25,111.0,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,EPCO,11.88,Watch,No,Yes,No,Yes,62.59,1.951,0.609,11.3555,10.7371,11.97,12.2291,12.4865,UNINDEX,,,10.32,12.25,,,Yes,,,,,,,,,,,,,,,,,
2026-08-13,EGAS,59.07,Watch,Yes,Yes,No,Yes,65.1,1.252,0.156,58.1,50.0,62.9862,64.6233,67.1152,EGX33,63.1739,Blended (Graham+PE),50.0,67.7,11.54,5.2199,Yes,,,,,,,,,,,,,,,,,
2026-08-13,MASR,7.62,Buy,Yes,Yes,No,Yes,42.93,1.668,1.659,7.5456,7.4249,8.3951,8.5304,8.58,EGX33,25.0225,Blended (Graham+PE),6.71,8.51,2.97,2.6076,No,,,,,,,,,,,,,,,,,
2026-08-13,OLFI,25.1,Buy,Yes,Yes,No,Yes,61.72,29.931,4.512,24.4348,23.3375,25.6507,26.9567,27.9201,EGX33,37.4122,Blended (Graham+PE),22.25,26.52,5.53,4.6638,Yes,,,,,,,,,,,,,,,,,
2026-08-13,ORHD,42.89,Watch,Yes,Yes,No,Yes,64.18,0.87,0.654,41.0,39.5438,43.7434,45.6033,47.3618,EGX30,121.7165,Blended (Graham+PE),38.4,44.0,2.94,14.292,Yes,,,,,,,,,,,,,,,,,
2026-08-13,MBEG,6.14,Watch,No,Yes,No,Yes,80.02,1.955,2.512,5.08,4.787,,,,UNINDEX,,,4.14,4.65,,,Yes,,,,,,,,,,,,,,,,,
2026-08-14,AMOC,10.3,Watch,Yes,Yes,No,Yes,78.43,3.049,5.526,9.1045,8.7035,11.3133,12.4177,11.8346,EGX30,13.1404,Blended (Graham+PE),8.24,9.77,7.83,1.3159,Yes,,,,,,,,,,,,,,,,,
2026-08-14,ARCC,74.2,Watch,Yes,Yes,No,Yes,80.88,3.173,3.022,72.96,63.7,,,,EGX30,507.2938,Blended (Graham+PE),55.4,58.5,1.0,74.0587,Yes,,,,,,,,,,,,,,,,,
2026-08-14,EFID,32.7,Watch,No,Yes,No,Yes,77.2,1.381,1.463,29.7914,27.9427,33.2094,34.9184,34.016,EGX30,25.1995,Blended (Graham+PE),27.49,28.99,11.77,2.778,Yes,,,,,,,,,,,,,,,,,
2026-08-14,EFIH,24.21,Watch,No,Yes,No,Yes,59.58,2.028,3.843,23.607,22.8106,24.3367,24.6061,24.7261,EGX30,7.8623,Blended (Graham+PE),22.15,25.0,31.84,0.7605,Yes,,,,,,,,,,,,,,,,,
2026-08-14,EGAL,332.52,Watch,Yes,Yes,No,Yes,72.39,1.119,1.741,324.0,300.6397,355.5967,371.395,363.0535,EGX30,685.9623,Blended (Graham+PE),294.5,334.9,3.96,84.0254,Yes,,,,,,,,,,,,,,,,,
2026-08-14,ISPH,13.55,Watch,Yes,Yes,No,Yes,59.8,1.249,0.62,13.4764,12.6679,14.7875,15.443,15.097,EGX30,29.853,Blended (Graham+PE),11.3,13.5589,3.67,3.6914,Yes,,,,,,,,,,,,,,,,,
2026-08-14,JUFO,27.2,Watch,No,Yes,No,Yes,69.94,1.87,0.922,26.51,23.5774,28.2645,29.1253,30.1243,EGX30,22.8304,Blended (Graham+PE),26.51,27.6942,12.39,2.1952,Yes,,,,,,,,,,,,,,,,,
2026-08-14,MCQE,248.11,Watch,Yes,Yes,No,Yes,78.19,2.822,1.071,233.665,192.389,,,,EGX30,2252.5029,Blended (Graham+PE),188.01,195.0,0.74,334.7578,Yes,,,,,,,,,,,,,,,,,
2026-08-14,ORAS,742.5,Watch,Yes,Yes,No,Yes,61.55,,,725.1088,695.2014,761.4,814.4,848.5092,EGX30,107.1044,Blended (Graham+PE),,,5.19,13.68,Yes,,,,,,,,,,,,,,,,,
2026-08-14,ORWE,26.11,Watch,Yes,Yes,No,Yes,66.75,1.679,0.258,25.1785,24.9325,27.3385,28.4185,27.8483,EGX30,42.2768,Blended (Graham+PE),22.65,23.47,8.48,3.0797,Yes,,,,,,,,,,,,,,,,,
2026-08-14,PHDC,15.29,Watch,Yes,Yes,No,Yes,55.88,0.223,0.379,15.074,14.58,15.3884,15.7253,15.7933,EGX30,38.8113,Blended (Graham+PE),14.58,15.38,3.52,4.3408,Yes,,,,,,,,,,,,,,,,,
2026-08-14,ETEL,114.0,Buy,Yes,Yes,No,Yes,65.99,3.483,6.188,107.5076,107.0,115.3106,117.1867,133.1667,EGX30,407.9648,Blended (Graham+PE),93.01,114.87,2.24,50.8947,Yes,,,,,,,,,,,,,,,,,
2026-08-14,RMDA,6.49,Watch,No,Yes,No,Yes,66.3,1.022,0.314,6.4309,5.0119,6.9996,7.284,7.1338,EGX30,3.951,Blended (Graham+PE),4.94,5.15,16.36,0.3968,Yes,,,,,,,,,,,,,,,,,
2026-08-14,AMER,6.5,Watch,No,Yes,No,Yes,72.94,0.871,0.417,5.595,3.1533,7.2367,8.7,9.8861,EGX70,,,2.52,4.65,,,Yes,,,,,,,,,,,,,,,,,
2026-08-14,ARAB,0.245,Watch,No,Yes,No,Yes,56.0,0.931,1.033,0.2439,0.2332,0.2532,0.2589,0.267,EGX70,0.2402,USD-Comparison (fallback),0.232,0.256,,,No,,,,,,,,,,,,,,,,,
2026-08-14,COSG,1.84,Watch,Yes,Yes,No,Yes,72.15,5.546,9.386,1.755,1.6188,1.91,2.19,2.3562,EGX70,5.4639,USD-Comparison (fallback),1.6,1.78,,-0.0948,Yes,,,,,,,,,,,,,,,,,
2026-08-14,POUL,39.3,Watch,Yes,Yes,No,Yes,55.58,0.243,0.312,38.985,37.2533,40.1969,40.4652,40.6333,EGX70,166.4152,Blended (Graham+PE),36.5,41.0,1.91,20.5921,Yes,,,,,,,,,,,,,,,,,
2026-08-14,PRCL,33.05,Watch,No,Yes,No,Yes,43.63,0.502,0.113,32.016,31.6851,37.3616,37.8489,38.2267,EGX70,,,32.76,37.8,,,No,,,,,,,,,,,,,,,,,
2026-08-14,ETRS,10.91,Watch,No,Yes,No,Yes,61.23,0.851,1.023,10.7293,10.4708,10.9762,11.0391,11.15,EGX70,,,10.21,11.4058,,,No,,,,,,,,,,,,,,,,,
2026-08-14,OBRI,32.7,Hold,Yes,Yes,No,No,42.78,0.665,0.513,31.6168,31.61,33.102,35.8486,36.6486,EGX70,33.7383,USD-Comparison (fallback),31.61,36.7,21.0,1.557,Yes,,,,,,,,,,,,,,,,,
2026-08-14,NIPH,410.02,Watch,No,Yes,No,Yes,73.67,4.723,2.901,345.23,313.3132,443.2465,492.2548,466.3784,EGX70,228.3997,Blended (Graham+PE),209.0,242.0,14.54,28.2043,Yes,,,,,,,,,,,,,,,,,
2026-08-14,SWDY,107.53,Watch,Yes,Yes,No,Yes,67.17,0.917,0.436,105.5525,91.8,113.5388,115.15,118.8163,EGX70,151.4517,Blended (Graham+PE),91.8,114.5,6.45,16.6628,Yes,,,,,,,,,,,,,,,,,
2026-08-14,ENGC,50.22,Watch,Yes,Yes,No,Yes,71.97,0.566,0.59,44.9267,43.0837,50.3638,57.9833,62.9709,EGX70,111.1364,Blended (Graham+PE),40.11,44.89,4.12,12.2019,Yes,,,,,,,,,,,,,,,,,
2026-08-14,ZEOT,13.61,Watch,No,Yes,No,Yes,70.37,2.528,1.597,12.95,11.7128,14.1733,16.3533,17.6534,EGX70,,,10.4,13.77,,,Yes,,,,,,,,,,,,,,,,,
2026-08-14,BIOC,521.01,Watch,Yes,Yes,No,Yes,78.43,1.229,0.385,340.3,297.643,524.1933,612.4679,716.436,EGX70,26092.7965,Blended (Graham+PE),70.0,74.2,0.12,4216.559,Yes,,,,,,,,,,,,,,,,,
2026-08-14,IFAP,21.86,Watch,No,Yes,No,Yes,71.57,1.102,1.067,20.83,19.7823,22.2233,22.3423,22.92,EGX70,21.3033,USD-Comparison (fallback),19.51,22.2,,,Yes,,,,,,,,,,,,,,,,,
2026-08-14,ICFC,17.4,Watch,Yes,Yes,No,Yes,74.69,1.763,2.849,16.18,15.6726,17.9833,18.8849,18.4089,EGX70,23.0187,USD-Comparison (fallback),15.43,15.78,,,Yes,,,,,,,,,,,,,,,,,
2026-08-14,ISMA,35.0,Watch,No,Yes,No,Yes,79.24,0.197,0.536,31.72,31.0939,35.5549,36.1333,42.2933,EGX70,,,26.54,36.45,,,Yes,,,,,,,,,,,,,,,,,
2026-08-14,LCSW,33.48,Watch,Yes,Yes,No,Yes,50.57,1.56,0.821,32.0095,31.3327,36.5522,37.0245,38.3133,EGX70,63.5317,Blended (Graham+PE),30.2,37.0,10.05,3.3329,No,,,,,,,,,,,,,,,,,
2026-08-14,MPCO,2.17,Watch,No,Yes,No,Yes,68.65,1.021,0.476,2.035,2.0207,2.2244,2.2267,2.5267,EGX70,,,1.82,2.07,,,Yes,,,,,,,,,,,,,,,,,
2026-08-14,ATQA,10.89,Watch,Yes,Yes,No,Yes,73.62,0.901,0.929,10.3548,10.2756,10.947,11.74,12.2692,EGX70,11.2242,USD-Comparison (fallback),9.73,11.0,,,Yes,,,,,,,,,,,,,,,,,
2026-08-14,MTIE,9.57,Watch,No,Yes,No,Yes,71.43,1.917,0.086,9.3,8.9207,9.9317,10.2475,10.0808,EGX70,5.7143,Blended (Graham+PE),9.3,9.6,19.44,0.4922,Yes,,,,,,,,,,,,,,,,,
2026-08-14,RACC,10.39,Watch,No,Yes,No,Yes,60.94,1.739,2.443,10.345,9.9599,10.6503,10.7033,10.943,EGX70,10.1389,USD-Comparison (fallback),9.91,10.89,,,Yes,,,,,,,,,,,,,,,,,
2026-08-14,SKPC,16.6,Avoid,No,No,Yes,No,55.97,1.155,0.621,,,,,,EGX70,5.3501,Blended (Graham+PE),15.61,16.77,48.73,0.3406,Yes,,,,,,,,,,,,,,,,,
2026-08-14,SCEM,94.4,Buy,Yes,Yes,No,Yes,69.59,3.473,2.429,87.14,78.6153,95.7645,103.1667,129.8767,EGX70,696.071,Blended (Graham+PE),76.75,87.99,0.99,95.7964,Yes,,,,,,,,,,,,,,,,,
2026-08-14,OCDI,35.95,Watch,No,Yes,No,Yes,85.21,1.773,1.016,31.585,30.4655,36.71,39.2725,37.9195,EGX70,28.0112,Blended (Graham+PE),26.6,28.7,14.7,2.4457,Yes,,,,,,,,,,,,,,,,,
2026-08-14,SVCE,10.9,Watch,Yes,Yes,No,Yes,69.86,1.743,1.425,10.4464,9.2538,11.4933,12.0167,11.7404,EGX70,18.5347,Blended (Graham+PE),9.06,9.75,7.13,1.528,Yes,,,,,,,,,,,,,,,,,
2026-08-14,MOED,0.683,Avoid,Yes,No,Yes,No,43.63,1.316,0.762,,,,,,EGX70,0.6934,USD-Comparison (fallback),0.675,0.721,,,No,,,,,,,,,,,,,,,,,
2026-08-14,RREI,4.43,Watch,No,Yes,No,Yes,54.37,0.809,0.099,4.35,3.7589,4.9278,5.1491,5.2367,UNINDEX,,,3.72,4.98,,,No,,,,,,,,,,,,,,,,,
2026-08-14,ADIB,54.85,Watch,Yes,Yes,No,Yes,70.8,0.846,1.247,52.5358,48.2733,55.1533,56.6305,57.4567,EGX30,134.1267,Blended (Graham+PE),46.02,53.4,3.88,14.1287,Yes,,,,,,,,,,,,,,,,,
2026-08-14,MFPC,39.91,Watch,Yes,Yes,No,No,66.57,2.793,4.695,37.743,36.0907,40.4933,40.9826,44.1233,EGX70,47.5813,Blended (Graham+PE),35.7739,41.7209,9.12,4.3737,Yes,,,,,,,,,,,,,,,,,
2026-08-14,NCCW,5.99,Buy,Yes,Yes,No,Yes,58.51,0.968,0.619,5.9508,5.82,6.0126,6.2083,6.2624,EGX70,6.2725,USD-Comparison (fallback),5.82,6.28,,,Yes,,,,,,,,,,,,,,,,,
2026-08-14,EALR,387.55,Watch,No,Yes,No,Yes,57.41,2.464,0.648,384.5507,360.0,397.6823,423.2347,436.6533,UNINDEX,385.7961,USD-Comparison (fallback),360.0,390.0,490.38,0.7903,Yes,,,,,,,,,,,,,,,,,
2026-08-14,AALR,300.0,Watch,No,Yes,No,Yes,66.5,2.003,1.146,279.9363,221.6915,307.9633,308.8515,322.5207,UNINDEX,,,200.0,317.99,,,Yes,,,,,,,,,,,,,,,,,
2026-08-14,KABO,8.77,Watch,No,Yes,No,Yes,68.76,1.643,1.6,8.3463,7.8827,8.9144,9.2333,9.3782,EGX70,,,7.75,8.9,,,No,,,,,,,,,,,,,,,,,
2026-08-14,MCRO,1.55,Watch,No,Yes,No,Yes,59.44,1.053,0.234,1.5092,1.4896,1.5828,1.6558,1.6772,EGX70,0.5442,Blended (Graham+PE),1.32,1.57,36.1,0.0429,No,,,,,,,,,,,,,,,,,
2026-08-14,GGCC,1.01,Watch,No,Yes,No,Yes,60.06,4.133,0.457,0.9642,0.805,1.0187,1.0331,1.2073,UNINDEX,,,0.805,0.94,14.64,0.069,Yes,,,,,,,,,,,,,,,,,
2026-08-14,INEG,0.525,Avoid,Yes,No,Yes,Yes,57.96,0.932,0.0,,,,,,UNINDEX,0.5465,USD-Comparison (fallback),0.51,0.53,,,No,,,,,,,,,,,,,,,,,
2026-08-14,CPCI,534.19,Watch,No,Yes,No,Yes,66.75,1.359,0.79,519.5,500.18,555.3646,574.9967,693.9967,UNINDEX,,,440.01,520.0,,,Yes,,,,,,,,,,,,,,,,,
2026-08-14,AXPH,1311.0,Watch,No,Yes,No,Yes,62.7,0.928,0.274,1290.78,1181.4908,1312.2368,1341.2533,1348.6057,UNINDEX,,,1122.0,1342.9,,,Yes,,,,,,,,,,,,,,,,,
2026-08-14,MBSC,381.52,Watch,Yes,Yes,No,Yes,93.46,6.294,5.918,315.705,264.1479,,,,UNINDEX,671.5992,Blended (Graham+PE),249.1856,249.0,4.92,77.4773,Yes,,,,,,,,,,,,,,,,,
2026-08-14,MILS,190.25,Watch,No,Yes,No,Yes,57.42,0.677,0.185,185.5101,178.5328,208.4527,215.9461,224.8967,UNINDEX,,,127.01,197.49,,,No,,,,,,,,,,,,,,,,,
2026-08-14,ZMID,7.68,Watch,No,Yes,No,Yes,65.97,0.807,0.719,7.461,7.1382,7.8167,7.8442,7.9591,EGX70,6.4811,Blended (Graham+PE),7.06,7.79,12.58,0.6103,No,,,,,,,,,,,,,,,,,
2026-08-14,AMIA,12.99,Watch,No,Yes,No,Yes,73.51,0.255,0.783,11.2306,9.4098,13.4067,14.0102,16.3367,EGX70,,,8.74,13.5,14.48,0.8969,Yes,,,,,,,,,,,,,,,,,
2026-08-14,MISR,5.51,Watch,Yes,Yes,No,Yes,48.33,0.0,0.0,5.435,5.42,5.69,5.7031,5.7669,UNINDEX,5.5626,USD-Comparison (fallback),,5.56,,-0.0875,No,,,,,,,,,,,,,,,,,
2026-08-14,MPCI,381.0,Watch,No,Yes,No,Yes,72.6,1.641,1.736,348.66,251.78,398.9,400.4279,420.2032,EGX70,,,204.36,339.0,16.72,22.7816,Yes,,,,,,,,,,,,,,,,,
